movie_id,name,cleaned_genre,year,summary,embeddings_1024
2298,Strangeland ,Thriller,1998,"""Strangeland (1998) is a disturbing horror film about a sadistic internet predator who kidnaps and tortures his victims in a twisted game of pain and pleasure.""","[ 0.00583156  0.01236999 -0.0239046  ...  0.00651432  0.04421065
  0.01114905]"
2299,"Battle of the Sexes, The ",Comedy,1959,Battle of the Sexes (1959) is a witty and entertaining romantic comedy that explores gender dynamics through a tennis match between a man and a woman.,"[ 0.01776352  0.06738    -0.02773602 ... -0.04422017  0.02671909
  0.04182546]"
2300,"Producers, The ","Comedy,Musical",1968,"""The Producers"" is a hilarious and satirical comedy about two scheming Broadway producers who plan to make a fortune by producing a surefire flop.","[ 0.03550117  0.03625252 -0.0259841  ... -0.00299365  0.03546987
 -0.01071453]"
2301,History of the World: Part I ,Comedy,1981,"""Mel Brooks' irreverent comedy takes a hilarious and satirical look at various historical periods, from the Stone Age to the French Revolution.""","[-0.00669028  0.02618045 -0.03743481 ... -0.04901364  0.0200324
 -0.01396974]"
2302,My Cousin Vinny ,Comedy,1992,"""My Cousin Vinny"" is a hilarious courtroom comedy that follows an inexperienced lawyer as he defends his cousin in a murder trial, resulting in chaos and laughter.","[ 0.01169041  0.01208656 -0.0220603  ... -0.01569855  0.03424007
 -0.03006104]"
2303,Nashville ,"Drama,Musical",1975,"""Nashville (1975) is a sprawling, satirical masterpiece directed by Robert Altman, exploring the intersecting lives of various characters in the country music capital.""","[-0.00887434 -0.00584662 -0.02902431 ... -0.01739072 -0.02049301
 -0.05017358]"
2304,Love Is the Devil ,Drama,1998,"""Love Is the Devil is a dark and intense biographical drama that explores the tumultuous relationship between artist Francis Bacon and his lover George Dyer.""","[-0.02603586  0.03953037 -0.02700573 ... -0.04254029 -0.01134575
 -0.02772477]"
2305,Slam ,Drama,1998,"""Slam (1998) is a powerful drama that follows a young poet's journey through the criminal justice system, exploring themes of race, identity, and self-expression.""","[-0.00963357  0.02702655 -0.02639599 ... -0.01870665  0.01995025
 -0.0130929 ]"
2306,Holy Man ,Comedy,1998,"""Holy Man (1998) is a forgettable comedy that fails to deliver laughs or meaningful commentary despite the talented cast.""","[-0.02510209  0.05856031 -0.02340054 ...  0.00113402  0.03659177
 -0.01807687]"
2307,One Tough Cop ,"Action,Drama",1998,"""One Tough Cop"" is a gritty crime drama based on the true story of a New York City detective's relentless pursuit of justice.","[-0.00468922 -0.03994487 -0.01050115 ... -0.00259996  0.03175668
  0.02135683]"
2308,Detroit 9000 ,"Action,Crime",1973,"""Detroit 9000 (1973) is a gritty crime drama set in the racially charged city, exploring corruption and tension during a high-stakes robbery investigation.""","[ 0.03891805  0.00973792 -0.01809672 ...  0.00887177 -0.01821445
 -0.00084776]"
2309,"Inheritors, The (Die Siebtelbauern) ",Drama,1998,Inheritors (Die Siebtelbauern) is a 1998 film that explores the struggles of seven farmers as they fight against oppressive feudalism in rural Austria.,"[-0.03265123 -0.02293469 -0.02111972 ... -0.04410941  0.03934281
 -0.00499577]"
2310,"Mighty, The ",Drama,1998,"""The Mighty (1998) is a heartwarming and inspiring film about the unlikely friendship between two young boys who overcome their individual challenges together.""","[-0.03381276  0.07544049 -0.02202084 ... -0.02667509  0.02561573
 -0.03089517]"
2311,2010 ,"Mystery,Sci-Fi",1984,"""2010 is a gripping science fiction film that serves as a worthy sequel to 2001: A Space Odyssey, exploring the mysteries of Jupiter and the fate of the Discovery mission.""","[-0.03749994  0.03262318 -0.01725349 ... -0.00757921  0.0398943
 -0.0141373 ]"
2312,Children of a Lesser God ,Drama,1986,"""Children of a Lesser God"" is a powerful and emotional drama about the complex relationship between a deaf woman and her hearing teacher.","[-0.02544421  0.05146593 -0.0147094  ... -0.04562293  0.03009823
  0.00504043]"
2313,"Elephant Man, The ",Drama,1980,"""The Elephant Man (1980) is a haunting and compassionate biographical drama that explores the tragic life of Joseph Merrick, beautifully portrayed by John Hurt.""","[ 0.00404961  0.02442024 -0.02187033 ... -0.02375007  0.00375743
 -0.02747685]"
2314,Beloved ,Drama,1998,"Beloved (1998) is a haunting and emotionally intense film adaptation of Toni Morrison's novel, exploring the horrors of slavery and the power of love and redemption.","[ 0.01311919 -0.00955861 -0.00703354 ... -0.05827565  0.0339012
 -0.00165782]"
2315,Bride of Chucky ,"Horror,Thriller",1998,"""Bride of Chucky (1998) is a campy horror-comedy that follows the murderous doll Chucky and his equally deadly bride Tiffany on a chaotic killing spree.""","[-0.02915325 -0.00806843 -0.02700071 ... -0.01576125  0.02048529
  0.02766525]"
2316,Practical Magic ,"Drama,Romance",1998,"""Practical Magic is a charming and whimsical film about two witch sisters who must confront love, family curses, and the power of sisterhood.""","[-0.03278843  0.02738663 -0.02308489 ... -0.02576116  0.0237909
  0.02825683]"
2317,"Alarmist, The ",Comedy,1997,"The Alarmist (1997) is a dark comedy that satirizes the world of door-to-door salesmen and explores themes of obsession, love, and deception.","[-0.02746856 -0.00223338 -0.02819892 ... -0.00924526  0.04460524
  0.01936338]"
2318,Happiness ,Comedy,1998,"Happiness (1998) is a dark and disturbing exploration of human desires and dysfunction, offering a bleak yet thought-provoking portrayal of suburban life.","[-0.03557439 -0.00827332 -0.00747831 ... -0.0202159   0.04235379
  0.01073697]"
2319,Reach the Rock ,Comedy,1997,"""Reach the Rock (1997) is a gritty and introspective drama that explores the complexities of small-town life through a rebellious teenager's encounter with an enigmatic stranger.""","[ 0.00056081  0.03191813 -0.01914718 ... -0.0076561   0.01347326
 -0.00824752]"
2320,Apt Pupil ,"Drama,Thriller",1998,"""Apt Pupil is a psychological thriller that explores the disturbing relationship between a high school student and a former Nazi war criminal.""","[-0.01769792  0.02702706 -0.02273977 ... -0.0351043   0.07401572
  0.02342574]"
2321,Pleasantville ,Comedy,1998,"""Pleasantville is a thought-provoking and visually stunning film that explores the power of change and individuality in a black-and-white 1950s sitcom world.""","[-0.01043755  0.05846326 -0.03261634 ... -0.04923221  0.02774171
 -0.03592008]"
2322,Soldier ,"Action,Adventure,Sci-Fi,Thriller,War",1998,"""Soldier (1998) is a sci-fi action film that follows a genetically engineered soldier who must confront his own humanity in a brutal intergalactic conflict.""","[-0.0049794   0.0053078  -0.02385835 ... -0.0125096   0.01137167
  0.01616014]"
2323,"Cruise, The ",Documentary,1998,"A young Italian-American man falls in love with a wealthy Jewish girl during a summer cruise, challenging societal expectations and cultural differences.","[-0.0517404   0.02447659 -0.01723372 ... -0.05570534  0.01795015
 -0.06061243]"
2324,Life Is Beautiful (La Vita è bella) ,"Comedy,Drama",1997,"""Life Is Beautiful is a heartwarming Italian film that tells the story of a father's love and sacrifice during the Holocaust.""","[-0.02445022  0.04153939 -0.00610895 ... -0.01045701 -0.00088179
 -0.02053876]"
2325,Orgazmo ,Comedy,1997,"""Orgazmo (1997) is a raunchy comedy about a Mormon missionary turned porn star, filled with outrageous humor and over-the-top action.""","[ 0.01418075  0.00401234 -0.033128   ... -0.04098244  0.04516302
  0.00199825]"
2326,Shattered Image ,"Drama,Thriller",1998,"""Shattered Image (1998) is a psychological thriller that explores the blurred lines between reality and illusion, with a captivating performance by Anne Parillaud.""","[-0.03606626 -0.03932839 -0.0273317  ...  0.00964917  0.0266305
  0.02349033]"
2327,Tales from the Darkside: The Movie ,Horror,1990,"""Tales from the Darkside: The Movie is a chilling anthology of horror stories that will keep you on the edge of your seat.""","[-0.04627941 -0.00458523 -0.03556371 ... -0.02160223  0.00580046
  0.06059807]"
2328,Vampires ,Horror,1998,"""Vampires (1998) is a thrilling horror film directed by John Carpenter, following a group of vampire hunters battling an ancient vampire master.""","[-0.0028148   0.01270658 -0.03385373 ...  0.00166355 -0.00563721
  0.02212224]"
2329,American History X ,Drama,1998,"American History X is a powerful and thought-provoking drama that explores racism, redemption, and the consequences of hate through the story of a former neo-Nazi.","[-0.04802992  0.05067156 -0.02895518 ... -0.0191262   0.04679486
 -0.04353569]"
2330,Hands on a Hard Body ,Documentary,1996,"""Hands on a Hard Body"" is a captivating documentary that follows contestants in a grueling endurance competition to win a brand new truck.","[ 0.01314465 -0.00032952 -0.02257767 ... -0.02858128 -0.00198089
 -0.06913557]"
2331,Living Out Loud ,"Comedy,Romance",1998,Living Out Loud (1998) is a heartfelt and introspective drama-comedy that explores the transformative power of friendship and self-discovery in the midst of life's unexpected twists.,"[-0.02106803  0.05661511 -0.02610567 ... -0.00841136  0.05354581
  0.02552184]"
2332,Belly ,"Crime,Drama",1998,"""Belly (1998) is a stylish crime drama directed by Hype Williams, following the lives of two friends involved in the underground world of drugs and violence.""","[ 0.01960985  0.01015818 -0.00874947 ... -0.02924246  0.07685408
 -0.00496708]"
2333,Gods and Monsters ,Drama,1998,"Gods and Monsters (1998) is a haunting and introspective film that explores the final days of director James Whale, known for his iconic horror films.","[-0.0162371   0.01868753 -0.02676992 ... -0.02416684 -0.01054889
 -0.03760001]"
2334,"Siege, The ","Action,Thriller",1998,"""Suspenseful thriller set in New York City, where a series of terrorist attacks leads to a controversial military siege. Intense and thought-provoking.""","[-0.03379438  0.01750577 -0.01476714 ...  0.00643042  0.005258
  0.00469416]"
2335,"Waterboy, The ",Comedy,1998,"""The Waterboy"" is a 1998 comedy film starring Adam Sandler as a socially awkward waterboy turned football player, bringing his team to unexpected success.","[ 0.00236711  0.0169394  -0.01157604 ...  0.00233762  0.01317246
 -0.03148809]"
2336,Elizabeth ,Drama,1998,"""Elizabeth"" (1998) is a captivating historical drama that chronicles the rise of Queen Elizabeth I, brilliantly portrayed by Cate Blanchett.","[ 0.0204539   0.01042251 -0.01883149 ... -0.01232738  0.02280059
  0.00304382]"
2337,Velvet Goldmine ,Drama,1998,"Velvet Goldmine (1998) is a visually stunning and flamboyant exploration of the glam rock era, filled with captivating performances and a mesmerizing soundtrack.","[-0.00517398  0.0707657  -0.02523465 ... -0.04708125 -0.00774699
 -0.03372078]"
2338,I Still Know What You Did Last Summer ,"Horror,Mystery,Thriller",1998,"""I Still Know What You Did Last Summer"" is a suspenseful slasher film that follows a group of friends being hunted down by a vengeful killer on a tropical island.","[ 0.01272492  0.02274879 -0.01940249 ... -0.01746675  0.03034172
  0.00561217]"
2339,I'll Be Home For Christmas ,"Comedy,Romance",1998,"""I'll Be Home For Christmas is a heartwarming holiday comedy about a college student's hilarious journey to make it home for Christmas.""","[-0.02542974  0.08247658 -0.02395579 ... -0.01561418  0.0316657
 -0.0068393 ]"
2340,Meet Joe Black ,Romance,1998,"""Meet Joe Black is a thought-provoking drama about love, life, and death, featuring Brad Pitt as Death himself and exploring the complexities of human existence.""","[-0.0445831   0.02861753 -0.01984995 ... -0.03294584  0.04160244
  0.02890292]"
2341,Dancing at Lughnasa ,Drama,1998,"""Dancing at Lughnasa (1998) is a heartfelt drama set in 1930s Ireland, exploring the lives of five sisters and their struggles with love, family, and societal expectations.""","[ 0.00512618  0.06378894 -0.01955291 ... -0.04684954  0.00803008
 -0.03671817]"
2342,Hard Core Logo ,Comedy,1996,"""Hard Core Logo (1996) is a gritty mockumentary that follows a punk rock band's chaotic reunion tour, exploring themes of friendship, fame, and self-destruction.""","[ 0.0003251   0.00836984 -0.03905035 ... -0.01342022 -0.01025205
 -0.03801802]"
2343,"Naked Man, The ",Drama,1998,"""Naked Man"" (1998) is a quirky comedy about a man who gains superpowers after being struck by lightning, leading to hilarious and unexpected adventures.","[ 0.01975106 -0.01379023 -0.01727372 ...  0.00302692  0.03845369
 -0.06476589]"
2344,Runaway Train ,"Action,Adventure,Drama,Thriller",1985,"""Runaway Train (1985) is a gripping and intense action thriller about two escaped convicts trapped on a speeding train, facing danger at every turn.""","[-0.00429075  0.04547484 -0.01019101 ... -0.05483361  0.04965174
  0.00639097]"
2345,Desert Bloom ,Drama,1986,"Desert Bloom (1986) is a poignant coming-of-age drama set in 1950s Las Vegas, exploring the effects of nuclear testing on a young girl's life and family dynamics.","[-0.00099126  0.0230237  -0.01961677 ... -0.05483372  0.03469694
 -0.05060194]"
2346,"Stepford Wives, The ","Sci-Fi,Thriller",1975,"Stepford Wives (1975) is a chilling sci-fi thriller about a suburban town where the women are mysteriously transformed into perfect, submissive housewives.","[-0.01107031 -0.01751225 -0.01797181 ... -0.02568574  0.02514412
  0.03234925]"
2347,"Pope of Greenwich Village, The ",Action,1984,"""Pope of Greenwich Village"" is a gritty crime drama set in New York City, following two cousins who get caught up in a dangerous heist.","[ 0.01118823  0.03681755 -0.0281272  ...  0.00297175 -0.02717945
 -0.03031184]"
2348,Sid and Nancy ,Drama,1986,"""Sid and Nancy (1986) is a gritty biographical drama that explores the destructive relationship between Sex Pistols bassist Sid Vicious and his girlfriend Nancy Spungen.""","[-0.02837462  0.04992037 -0.0343657  ... -0.04109974 -0.00255095
 -0.0243595 ]"
2349,Mona Lisa ,"Comedy,Thriller",1986,"""Mona Lisa"" is a gritty and captivating crime drama that explores the complex relationship between a former convict and a high-class call girl.","[-0.00309526  0.02049332 -0.01712411 ... -0.04648206 -0.00607194
 -0.03928568]"
