movie_id,name,cleaned_genre,year,summary
2268,"Few Good Men, A ","Crime,Drama",1992,"""A Few Good Men"" is a gripping courtroom drama that explores the moral complexities of military justice, featuring stellar performances from Tom Cruise and Jack Nicholson."
2269,Indecent Proposal ,Drama,1993,Indecent Proposal (1993) is a provocative drama about a wealthy man who offers a young couple one million dollars for a night with the wife.
2270,"Century of Cinema, A ",Documentary,1994,"""A captivating documentary that celebrates the rich history of cinema, spanning a century of groundbreaking films and influential filmmakers."""
2271,Permanent Midnight ,Drama,1998,"""Permanent Midnight"" is a dark and gritty drama based on the true story of a struggling writer's descent into drug addiction and self-destruction."
2272,One True Thing ,Drama,1998,"""One True Thing"" is a heartfelt drama that explores the complexities of family dynamics and the power of love in the face of tragedy."
2273,Rush Hour ,"Action,Thriller",1998,"""Rush Hour is a hilarious action-comedy that pairs Jackie Chan and Chris Tucker as an unlikely duo solving crimes in Los Angeles."""
2274,Lilian's Story ,Drama,1995,"""Lilian's Story"" (1995) is a haunting and powerful drama that explores the traumatic life of Lilian Singer, a woman who endured abuse and isolation."
2275,Six-String Samurai ,"Action,Adventure,Sci-Fi",1998,"In a post-apocalyptic world, a guitar-wielding samurai battles his way through the wasteland to claim the throne of Rock 'n' Roll."
2276,"Soldier's Daughter Never Cries, A ",Drama,1998,"""Soldier's Daughter Never Cries (1998) is a poignant drama that explores the complexities of family, identity, and love through the eyes of an American expatriate in Paris."""
2277,Somewhere in the City ,Drama,1997,"Somewhere in the City (1997) is a quirky ensemble comedy set in New York City, exploring the lives and relationships of various eccentric characters."
2278,Ronin ,"Action,Crime,Thriller",1998,"""Ronin is a thrilling action film set in post-Cold War Europe, following a group of skilled mercenaries on a dangerous mission to retrieve a mysterious briefcase."""
2279,Urban Legend ,"Horror,Thriller",1998,"""Urban Legend (1998) is a suspenseful slasher film that follows a group of college students as they are hunted by a killer who uses urban legends as inspiration."""
2280,Clay Pigeons ,Crime,1998,"""Clay Pigeons (1998) is a dark comedy thriller about a man who becomes entangled in a series of murders in a small town."""
2281,Monument Ave. ,Crime,1998,"Monument Ave. (1998) is a gritty crime drama set in Boston's Irish-American neighborhood, exploring loyalty, betrayal, and the consequences of living by a code."
2282,Pecker ,"Comedy,Drama",1998,"""Pecker (1998) is a quirky comedy directed by John Waters, following the rise of an amateur photographer who becomes an overnight sensation in the art world."""
2283,"Sheltering Sky, The ",Drama,1990,"""Sheltering Sky (1990) is a haunting and visually stunning film that explores the existential journey of an American couple in North Africa, delving into themes of love, loss, and self-discovery."""
2284,Bandit Queen ,Drama,1994,"Bandit Queen (1994) is a powerful and gritty biographical drama that tells the harrowing story of Phoolan Devi, a notorious female bandit in India."
2285,If.... ,Drama,1968,"""If.... is a provocative and rebellious British film that explores the themes of youth, authority, and revolution in a boarding school setting."""
2286,"Fiendish Plot of Dr. Fu Manchu, The ",Comedy,1980,"""The Fiendish Plot of Dr. Fu Manchu"" is a comedic adventure film that follows the notorious villain's attempt to conquer the world using his diabolical inventions."
2287,Them! ,"Sci-Fi,Thriller,War",1954,"""Them!"" is a classic 1954 sci-fi horror film about giant mutated ants terrorizing a small town, with suspenseful thrills and impressive special effects."
2288,"Thing, The ","Action,Horror,Sci-Fi,Thriller",1982,"""The Thing"" is a gripping and terrifying sci-fi horror film set in Antarctica, where a shape-shifting alien wreaks havoc on a group of researchers."
2289,"Player, The ","Comedy,Drama",1992,"""The Player"" is a satirical thriller directed by Robert Altman, following a Hollywood executive who becomes entangled in murder after rejecting a screenwriter's pitch."
2290,Stardust Memories ,"Comedy,Drama",1980,"Stardust Memories (1980) is a surreal and introspective film by Woody Allen, exploring the complexities of love, fame, and artistic expression."
2291,Edward Scissorhands ,"Drama,Romance",1990,"""Tim Burton's whimsical and poignant fairy tale about a gentle, misunderstood outsider with scissors for hands navigating love, acceptance, and suburban conformity."""
2292,Overnight Delivery ,Romance,1996,"""Overnight Delivery"" is a lighthearted romantic comedy about a college student who embarks on a wild road trip to stop his girlfriend from cheating on him."
2293,Shadrach ,Drama,1998,"""Shadrach (1998) is a heartfelt drama set in the 1930s, exploring themes of friendship and redemption through the story of an elderly former slave's final wish."""
2294,Antz ,"Animation,Children's",1998,"Antz (1998) is a witty and entertaining animated film that explores themes of individuality, friendship, and the power of standing up for what you believe in."
2295,"Impostors, The ",Comedy,1998,"""The Impostors (1998) is a hilarious comedy about two struggling actors who inadvertently find themselves aboard a luxury cruise ship filled with eccentric characters."""
2296,"Night at the Roxbury, A ",Comedy,1998,"""Night at the Roxbury"" is a hilarious comedy about two dim-witted brothers who dream of getting into the exclusive Roxbury nightclub."
2297,What Dreams May Come ,"Drama,Romance",1998,"""What Dreams May Come"" is a visually stunning and emotionally gripping film that explores the afterlife and the power of love, starring Robin Williams in a mesmerizing performance."
2298,Strangeland ,Thriller,1998,"""Strangeland (1998) is a disturbing horror film about a sadistic internet predator who kidnaps and tortures his victims in a twisted game of pain and pleasure."""
2299,"Battle of the Sexes, The ",Comedy,1959,Battle of the Sexes (1959) is a witty and entertaining romantic comedy that explores gender dynamics through a tennis match between a man and a woman.
2300,"Producers, The ","Comedy,Musical",1968,"""The Producers"" is a hilarious and satirical comedy about two scheming Broadway producers who plan to make a fortune by producing a surefire flop."
2301,History of the World: Part I ,Comedy,1981,"""Mel Brooks' irreverent comedy takes a hilarious and satirical look at various historical periods, from the Stone Age to the French Revolution."""
2302,My Cousin Vinny ,Comedy,1992,"""My Cousin Vinny"" is a hilarious courtroom comedy that follows an inexperienced lawyer as he defends his cousin in a murder trial, resulting in chaos and laughter."
2303,Nashville ,"Drama,Musical",1975,"""Nashville (1975) is a sprawling, satirical masterpiece directed by Robert Altman, exploring the intersecting lives of various characters in the country music capital."""
2304,Love Is the Devil ,Drama,1998,"""Love Is the Devil is a dark and intense biographical drama that explores the tumultuous relationship between artist Francis Bacon and his lover George Dyer."""
2305,Slam ,Drama,1998,"""Slam (1998) is a powerful drama that follows a young poet's journey through the criminal justice system, exploring themes of race, identity, and self-expression."""
2306,Holy Man ,Comedy,1998,"""Holy Man (1998) is a forgettable comedy that fails to deliver laughs or meaningful commentary despite the talented cast."""
2307,One Tough Cop ,"Action,Drama",1998,"""One Tough Cop"" is a gritty crime drama based on the true story of a New York City detective's relentless pursuit of justice."
2308,Detroit 9000 ,"Action,Crime",1973,"""Detroit 9000 (1973) is a gritty crime drama set in the racially charged city, exploring corruption and tension during a high-stakes robbery investigation."""
2309,"Inheritors, The (Die Siebtelbauern) ",Drama,1998,Inheritors (Die Siebtelbauern) is a 1998 film that explores the struggles of seven farmers as they fight against oppressive feudalism in rural Austria.
2310,"Mighty, The ",Drama,1998,"""The Mighty (1998) is a heartwarming and inspiring film about the unlikely friendship between two young boys who overcome their individual challenges together."""
2311,2010 ,"Mystery,Sci-Fi",1984,"""2010 is a gripping science fiction film that serves as a worthy sequel to 2001: A Space Odyssey, exploring the mysteries of Jupiter and the fate of the Discovery mission."""
2312,Children of a Lesser God ,Drama,1986,"""Children of a Lesser God"" is a powerful and emotional drama about the complex relationship between a deaf woman and her hearing teacher."
2313,"Elephant Man, The ",Drama,1980,"""The Elephant Man (1980) is a haunting and compassionate biographical drama that explores the tragic life of Joseph Merrick, beautifully portrayed by John Hurt."""
2314,Beloved ,Drama,1998,"Beloved (1998) is a haunting and emotionally intense film adaptation of Toni Morrison's novel, exploring the horrors of slavery and the power of love and redemption."
2315,Bride of Chucky ,"Horror,Thriller",1998,"""Bride of Chucky (1998) is a campy horror-comedy that follows the murderous doll Chucky and his equally deadly bride Tiffany on a chaotic killing spree."""
2316,Practical Magic ,"Drama,Romance",1998,"""Practical Magic is a charming and whimsical film about two witch sisters who must confront love, family curses, and the power of sisterhood."""
2317,"Alarmist, The ",Comedy,1997,"The Alarmist (1997) is a dark comedy that satirizes the world of door-to-door salesmen and explores themes of obsession, love, and deception."
2318,Happiness ,Comedy,1998,"Happiness (1998) is a dark and disturbing exploration of human desires and dysfunction, offering a bleak yet thought-provoking portrayal of suburban life."
2319,Reach the Rock ,Comedy,1997,"""Reach the Rock (1997) is a gritty and introspective drama that explores the complexities of small-town life through a rebellious teenager's encounter with an enigmatic stranger."""
2320,Apt Pupil ,"Drama,Thriller",1998,"""Apt Pupil is a psychological thriller that explores the disturbing relationship between a high school student and a former Nazi war criminal."""
2321,Pleasantville ,Comedy,1998,"""Pleasantville is a thought-provoking and visually stunning film that explores the power of change and individuality in a black-and-white 1950s sitcom world."""
